Time,Height (m),Voltage (V)
1736251385.483541,0.025,0.0
1736251386.5103383,0.025,0.0
1736251387.5114498,0.025,0.0
1736251388.535573,0.025,0.0
1736251389.537848,0.025,0.0
1736251390.550456,0.025,0.0
1736251391.551994,0.025,0.0
1736251392.5608678,0.025,0.0
1736251393.575621,0.025,0.0
1736251394.577123,0.025,0.0
1736251395.5846145,0.025,0.0
1736251396.5850863,0.025,0.0
1736251397.5877905,0.025,0.0
1736251398.5887363,0.025,0.0
1736251399.5931706,0.025,0.0
1736251400.6181042,0.025,0.0
1736251401.6347926,0.025,0.0
1736251402.6748734,0.025,0.0
1736251403.6894493,0.025,0.0
1736251404.7063584,0.025,0.0
1736251405.706967,0.025,0.0
1736251406.70801,0.025,0.0
1736251407.709345,0.025,0.0
1736251408.7096155,0.025,0.0
1736251409.714897,0.025,0.0
1736251410.7151647,0.025,0.0
1736251411.7153826,0.025,0.0
1736251412.7512805,0.025,0.0
1736251413.751877,0.025,0.0
1736251414.7540352,0.025,0.0
1736251415.754592,0.025,0.0
1736251416.7554934,0.025,0.0
1736251417.7603135,0.025,0.0
1736251418.7747378,0.025,0.0
1736251419.7873042,0.025,0.0
1736251420.803265,0.025,0.0
1736251421.8064308,0.025,0.0
1736251422.8074448,0.025,0.0
1736251423.8147063,0.025,0.0
1736251424.8331425,0.025,0.0
1736251425.8381922,0.025,0.0
1736251426.838662,0.025,0.0
1736251427.843659,0.025,0.0
1736251428.8446636,0.025,0.0
1736251429.8548355,0.025,0.0
1736251430.8575306,0.025,0.0
1736251431.8865566,0.025,0.0
1736251432.8877501,0.025,0.0
1736251433.894054,0.025,0.0
1736251434.9157372,0.025,0.0
1736251435.927274,0.025,0.0
1736251436.928267,0.025,0.0
1736251437.928859,0.025,0.0
1736251438.9293418,0.025,0.0
1736251439.9301336,0.025,0.0
1736251440.9360232,0.025,0.0
1736251441.9428134,0.025,0.0
1736251442.9509673,0.025,0.0
1736251443.9764876,0.025,0.0
1736251444.9771256,0.025,0.0
1736251445.9779918,0.025,0.0
1736251446.978683,0.025,0.0
1736251447.9789217,0.025,0.0
1736251448.981732,0.025,0.0
1736251449.982633,0.025,0.0
1736251450.9846232,0.025,0.0
1736251451.9959373,0.025,0.0
1736251453.003755,0.025,0.0
1736251454.0301158,0.025,0.0
1736251455.0525243,0.025,0.0
1736251456.0589864,0.025,0.0
1736251457.074192,0.025,0.0
1736251458.0778475,0.025,0.0
1736251459.0784402,0.025,0.0
1736251460.0803292,0.025,0.0
1736251461.0806148,0.025,0.0
1736251462.0810683,0.025,0.0
1736251463.0907786,0.025,0.0
1736251464.0979595,0.025,0.0
1736251465.104279,0.025,0.0
1736251466.11495,0.025,0.0
1736251467.116555,0.025,0.0
1736251468.11723,0.025,0.0
1736251469.1183505,0.025,0.0
1736251470.1203034,0.025,0.0
